region_id,Manufacturer,Model Name,quantity,Equipment Type,Age,OS,Certification Level,Scanning Rate,Error Rate,Reliability
4407,Unisyn,OpenElect Freedom Vote Scan,118,,-1,,,,,
4408,Dominion,ImageCast Evolution/ICE,16,,-1,,,,,
4408,Dominion,ImageCast Evolution/ICE,18,,-1,,,,,
4409,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
4409,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4410,Hart,Verity Touch Writer,10,,-1,,,,,
4410,Hart,Verity Scan,13,,-1,,,,,
4411,Unisyn,OpenElect OVI,4,BMD,-1,,,,,
4411,Unisyn,OpenElect Voting Optical Scan/OVO,7,,-1,,,,,
4412,Dominion,ImageCast Evolution/ICE,23,,-1,,,,,
4412,Dominion,ImageCast Evolution/ICE,26,,-1,,,,,
4413,Unisyn,OpenElect OVI,7,BMD,-1,,,,,
4413,Unisyn,OpenElect Voting Optical Scan/OVO,9,,-1,,,,,
4414,Unisyn,OpenElect FVT,31,,-1,,,,,
4414,Unisyn,OpenElect Freedom Vote Scan,36,,-1,,,,,
4414,Unisyn,OpenElect Voting Central Scan/OVCS,1,,-1,,,,,
4415,Unisyn,OpenElect OVI,11,BMD,-1,,,,,
4415,Unisyn,OpenElect Voting Optical Scan/OVO,13,,-1,,,,,
4416,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
4416,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4417,Unisyn,OpenElect OVI,6,BMD,-1,,,,,
4417,Unisyn,OpenElect Voting Optical Scan/OVO,8,,-1,,,,,
4418,Hart,Verity Touch Writer,6,,-1,,,,,
4418,Hart,Verity Scan,9,,-1,,,,,
4419,Dominion,ImageCast Evolution/ICE,10,,-1,,,,,
4419,Dominion,ImageCast Evolution/ICE,12,,-1,,,,,
4420,Unisyn,OpenElect OVI,13,BMD,-1,,,,,
4420,Unisyn,OpenElect Freedom Vote Scan,16,,-1,,,,,
4421,Dominion,ImageCast Evolution/ICE,6,,-1,,,,,
4421,Dominion,ImageCast Evolution/ICE,8,,-1,,,,,
4422,ES&S,ExpressVote,14,BMD,11,,VVSG 1.0 (2005),,,
4422,ES&S,DS200,17,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4423,ES&S,ExpressVote,30,BMD,11,,VVSG 1.0 (2005),,,
4423,ES&S,DS200,34,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4424,Unisyn,OpenElect OVI,13,BMD,-1,,,,,
4424,Unisyn,OpenElect Freedom Vote Scan,18,,-1,,,,,
4425,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
4425,ES&S,DS200,14,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4426,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
4426,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4427,Hart,Verity Touch Writer,109,,-1,,,,,
4427,Hart,Verity Central,2,,-1,,,,,
4427,Hart,Verity Scan,175,,-1,,,,,
4428,ES&S,ExpressVote,14,BMD,11,,VVSG 1.0 (2005),,,
4428,ES&S,DS200,18,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4429,Dominion,ImageCast Precinct with Integrated BMD,7,,-1,,,,,
4429,Dominion,ImageCast Precinct/ICP,8,,-1,,,,,
4430,Hart,Verity Touch Writer,6,,-1,,,,,
4430,Hart,Verity Scan,7,,-1,,,,,
4431,Unisyn,OpenElect FVT,37,,-1,,,,,
4431,Unisyn,OpenElect Freedom Vote Scan,43,,-1,,,,,
4431,Hart,Verity Central,1,,-1,,,,,
4432,Hart,Verity Touch Writer,19,,-1,,,,,
4432,Hart,Verity Scan,23,,-1,,,,,
4433,Unisyn,OpenElect FVT,30,,-1,,,,,
4433,Unisyn,OpenElect Freedom Vote Scan,33,,-1,,,,,
4434,Dominion,ImageCast Evolution/ICE,16,,-1,,,,,
4434,Dominion,ImageCast Evolution/ICE,19,,-1,,,,,
4435,Dominion,ImageCast Evolution/ICE,18,,-1,,,,,
4435,Dominion,ImageCast Evolution/ICE,21,,-1,,,,,
4436,Unisyn,OpenElect FVT,1,,-1,,,,,
4436,Unisyn,OpenElect OVI,14,BMD,-1,,,,,
4436,Unisyn,OpenElect Freedom Vote Scan,3,,-1,,,,,
4436,Unisyn,OpenElect Voting Optical Scan/OVO,16,,-1,,,,,
4437,Dominion,ImageCast Evolution/ICE,14,,-1,,,,,
4437,Dominion,ImageCast Evolution/ICE,17,,-1,,,,,
4438,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
4438,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4439,ES&S,ExpressVote,30,BMD,11,,VVSG 1.0 (2005),,,
4439,ES&S,DS300,40,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4440,ES&S,ExpressVote,38,BMD,11,,VVSG 1.0 (2005),,,
4440,ES&S,DS200,41,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4441,ES&S,ExpressVote,7,BMD,11,,VVSG 1.0 (2005),,,
4441,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4442,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
4442,ES&S,DS200,12,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4443,ES&S,ExpressVote,21,BMD,11,,VVSG 1.0 (2005),,,
4443,ES&S,DS200,25,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4444,Unisyn,OpenElect OVI,12,BMD,-1,,,,,
4444,Unisyn,OpenElect Voting Optical Scan/OVO,16,,-1,,,,,
4445,Dominion,ImageCast Evolution/ICE,21,,-1,,,,,
4445,Dominion,ImageCast Evolution/ICE,23,,-1,,,,,
4446,Hart,Verity Touch Writer,9,,-1,,,,,
4446,Hart,Verity Scan,12,,-1,,,,,
4447,ES&S,ExpressVote,14,BMD,11,,VVSG 1.0 (2005),,,
4447,ES&S,DS200,17,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4448,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
4448,ES&S,DS200,14,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4449,ES&S,ExpressVote,15,BMD,11,,VVSG 1.0 (2005),,,
4449,ES&S,DS200,26,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4450,Hart,Verity Touch Writer,36,,-1,,,,,
4450,Hart,Verity Central,1,,-1,,,,,
4450,Hart,Verity Scan,73,,-1,,,,,
4451,Dominion,ImageCast Evolution/ICE,7,,-1,,,,,
4451,Dominion,ImageCast Evolution/ICE,9,,-1,,,,,
4452,Dominion,ImageCast Evolution/ICE,3,,-1,,,,,
4452,Dominion,ImageCast Evolution/ICE,6,,-1,,,,,
4453,Hart,Verity Touch Writer,10,,-1,,,,,
4453,Hart,Verity Scan,23,,-1,,,,,
4454,Hart,Verity Touch Writer,70,,-1,,,,,
4454,Hart,Verity Scan,79,,-1,,,,,
4455,ES&S,ExpressVote,7,BMD,11,,VVSG 1.0 (2005),,,
4455,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4456,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
4456,ES&S,DS200,3,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4457,Unisyn,OpenElect FVT,17,,-1,,,,,
4457,Unisyn,OpenElect Freedom Vote Scan,20,,-1,,,,,
4457,Unisyn,OpenElect Voting Central Scan/OVCS,1,,-1,,,,,
4458,ES&S,ExpressVote,8,BMD,11,,VVSG 1.0 (2005),,,
4458,ES&S,DS200,9,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4459,Unisyn,OpenElect OVI,7,BMD,-1,,,,,
4459,Unisyn,OpenElect Freedom Vote Scan,2,,-1,,,,,
4459,Unisyn,OpenElect Voting Optical Scan/OVO,9,,-1,,,,,
4460,Hart,Verity Touch Writer,4,,-1,,,,,
4460,Hart,Verity Scan,10,,-1,,,,,
4461,ES&S,ExpressVote,7,BMD,11,,VVSG 1.0 (2005),,,
4461,ES&S,DS200,14,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4462,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
4462,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4463,Unisyn,OpenElect OVI,3,BMD,-1,,,,,
4463,Unisyn,OpenElect Voting Optical Scan/OVO,4,,-1,,,,,
4464,ES&S,ExpressVote,31,BMD,11,,VVSG 1.0 (2005),,,
4464,ES&S,DS200,49,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4465,ES&S,ExpressVote,9,BMD,11,,VVSG 1.0 (2005),,,
4465,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4466,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
4466,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4467,Hart,Verity Touch Writer,2,,-1,,,,,
4467,Hart,Verity Scan,5,,-1,,,,,
4468,Unisyn,OpenElect OVI,19,BMD,-1,,,,,
4468,Unisyn,OpenElect Freedom Vote Scan,22,,-1,,,,,
4469,Unisyn,OpenElect OVI,7,BMD,-1,,,,,
4469,Unisyn,OpenElect Voting Optical Scan/OVO,14,,-1,,,,,
4470,Unisyn,OpenElect FVT,5,,-1,,,,,
4470,Unisyn,OpenElect Freedom Vote Scan,7,,-1,,,,,
4471,ES&S,ExpressVote,7,BMD,11,,VVSG 1.0 (2005),,,
4471,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4472,ES&S,ExpressVote,46,BMD,11,,VVSG 1.0 (2005),,,
4472,ES&S,DS200,60,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4473,Hart,Verity Touch Writer,53,,-1,,,,,
4473,Hart,Verity Central,1,,-1,,,,,
4473,Hart,Verity Scan,58,,-1,,,,,
4474,ES&S,ExpressVote,3,BMD,11,,VVSG 1.0 (2005),,,
4474,ES&S,DS200,3,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4475,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
4475,ES&S,DS200,25,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4476,ES&S,ExpressVote,5,BMD,11,,VVSG 1.0 (2005),,,
4476,ES&S,DS200,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4477,ES&S,ExpressVote,32,BMD,11,,VVSG 1.0 (2005),,,
4477,ES&S,DS200,35,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4477,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
4478,Dominion,ImageCast Evolution/ICE,5,,-1,,,,,
4478,Dominion,ImageCast Evolution/ICE,8,,-1,,,,,
4479,ES&S,ExpressVote,88,BMD,11,,VVSG 1.0 (2005),,,
4479,ES&S,DS300,83,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4479,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
4480,Unisyn,OpenElect OVI,21,BMD,-1,,,,,
4480,Unisyn,OpenElect Freedom Vote Scan,3,,-1,,,,,
4480,Unisyn,OpenElect Voting Optical Scan/OVO,21,,-1,,,,,
4481,Dominion,ImageCast Evolution/ICE,12,,-1,,,,,
4481,Dominion,ImageCast Evolution/ICE,13,,-1,,,,,
4482,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
4482,ES&S,DS200,8,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4483,Dominion,ImageCast Evolution/ICE,34,,-1,,,,,
4483,Dominion,ImageCast Evolution/ICE,39,,-1,,,,,
4484,ES&S,ExpressVote,114,BMD,11,,VVSG 1.0 (2005),,,
4484,ES&S,DS200,119,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4485,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
4485,ES&S,DS300,9,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4486,Unisyn,OpenElect OVI,4,BMD,-1,,,,,
4486,Unisyn,OpenElect Voting Optical Scan/OVO,7,,-1,,,,,
4487,Unisyn,OpenElect OVI,8,BMD,-1,,,,,
4487,Unisyn,OpenElect Voting Optical Scan/OVO,12,,-1,,,,,
4488,Clear Ballot,ClearAccess,2,BMD,-1,,VVSG 1.0 (2005),,,
4488,Clear Ballot,ClearCount,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4489,Hart,Verity Touch Writer,1,,-1,,,,,
4489,Hart,Verity Central,1,,-1,,,,,
4490,Clear Ballot,ClearAccess,4,BMD,-1,,VVSG 1.0 (2005),,,
4490,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4491,Hart,Verity Touch Writer,1,,-1,,,,,
4491,Hart,Verity Central,1,,-1,,,,,
4492,Clear Ballot,ClearAccess,2,BMD,-1,,VVSG 1.0 (2005),,,
4492,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4493,Hart,Verity Touch Writer,2,,-1,,,,,
4493,Hart,Verity Central,4,,-1,,,,,
4494,Hart,Verity Touch Writer,1,,-1,,,,,
4494,Hart,Verity Central,1,,-1,,,,,
4495,Clear Ballot,ClearAccess,1,BMD,-1,,VVSG 1.0 (2005),,,
4495,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4496,Hart,Verity Touch Writer,2,,-1,,,,,
4496,Hart,Verity Central,1,,-1,,,,,
4497,Clear Ballot,ClearAccess,1,BMD,-1,,VVSG 1.0 (2005),,,
4497,Clear Ballot,ClearCount,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4498,Dominion,ImageCast X/ICX BMD,1,,-1,,,,,
4498,Dominion,ImageCast Central/ICC,2,,-1,,,,,
4499,Hart,Verity Touch Writer,1,,-1,,,,,
4499,Hart,Verity Central,1,,-1,,,,,
4500,Clear Ballot,ClearAccess,2,BMD,-1,,VVSG 1.0 (2005),,,
4500,Clear Ballot,ClearCount,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4501,Clear Ballot,ClearAccess,2,BMD,-1,,VVSG 1.0 (2005),,,
4501,Clear Ballot,ClearCount,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4502,Hart,Verity Touch Writer,2,,-1,,,,,
4502,Hart,Verity Central,2,,-1,,,,,
4503,ES&S,ExpressVote,1,BMD,11,,VVSG 1.0 (2005),,,
4503,ES&S,DS950,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4504,Clear Ballot,ClearAccess,9,BMD,-1,,VVSG 1.0 (2005),,,
4504,Clear Ballot,ClearCount,9,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4505,Hart,Verity Touch Writer,5,,-1,,,,,
4505,Hart,Verity Central,4,,-1,,,,,
4506,Hart,Verity Touch Writer,2,,-1,,,,,
4506,Hart,Verity Central,1,,-1,,,,,
4507,Hart,Verity Touch Writer,1,,-1,,,,,
4507,Hart,Verity Central,1,,-1,,,,,
4508,Clear Ballot,ClearAccess,2,BMD,-1,,VVSG 1.0 (2005),,,
4508,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4509,Hart,Verity Touch Writer,1,,-1,,,,,
4509,Hart,Verity Central,1,,-1,,,,,
4510,Clear Ballot,ClearAccess,2,BMD,-1,,VVSG 1.0 (2005),,,
4510,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4511,Hart,Verity Touch Writer,1,,-1,,,,,
4511,Hart,Verity Central,2,,-1,,,,,
4512,Clear Ballot,ClearAccess,1,BMD,-1,,VVSG 1.0 (2005),,,
4512,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4513,Clear Ballot,ClearAccess,1,BMD,-1,,VVSG 1.0 (2005),,,
4513,Clear Ballot,ClearCount,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4514,Clear Ballot,ClearAccess,4,BMD,-1,,VVSG 1.0 (2005),,,
4514,Clear Ballot,ClearCount,5,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4515,Hart,Verity Touch Writer,1,,-1,,,,,
4515,Hart,Verity Central,1,,-1,,,,,
4516,Hart,Verity Touch Writer,1,,-1,,,,,
4516,Hart,Verity Central,3,,-1,,,,,
4517,Clear Ballot,ClearAccess,1,BMD,-1,,VVSG 1.0 (2005),,,
4517,Clear Ballot,ClearCount,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4518,Clear Ballot,ClearAccess,4,BMD,-1,,VVSG 1.0 (2005),,,
4518,Clear Ballot,ClearCount,5,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4519,Clear Ballot,ClearAccess,6,BMD,-1,,VVSG 1.0 (2005),,,
4519,Clear Ballot,ClearCount,4,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4520,Hart,Verity Touch Writer,1,,-1,,,,,
4520,Hart,Verity Central,1,,-1,,,,,
4521,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
4521,ES&S,DS850,3,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4522,Clear Ballot,ClearAccess,1,BMD,-1,,VVSG 1.0 (2005),,,
4522,Clear Ballot,ClearCount,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4523,ES&S,ExpressVote,1,BMD,11,,VVSG 1.0 (2005),,,
4523,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
4524,Clear Ballot,ClearAccess,3,BMD,-1,,VVSG 1.0 (2005),,,
4524,Clear Ballot,ClearCount,4,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4525,ES&S,ExpressVoteXL,9,,-1,,,,,
4525,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4526,Hart,Verity Touch Writer,1,,-1,,,,,
4526,Hart,Verity Central,3,,-1,,,,,
4527,ES&S,ExpressVote,48,BMD,11,,VVSG 1.0 (2005),,,
4527,ES&S,DS200,19,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4528,ES&S,ExpressVote,246,BMD,11,,VVSG 1.0 (2005),,,
4528,ES&S,DS200,85,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4529,ES&S,ExpressVote,73,BMD,11,,VVSG 1.0 (2005),,,
4529,ES&S,DS200,30,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4530,ES&S,ExpressVote,20,BMD,11,,VVSG 1.0 (2005),,,
4530,ES&S,DS200,20,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4531,ES&S,ExpressVote,120,BMD,11,,VVSG 1.0 (2005),,,
4531,ES&S,ExpressVote Tabulator,99,,-1,,,,,
4532,ES&S,ExpressVote,253,BMD,11,,VVSG 1.0 (2005),,,
4532,ES&S,DS200,73,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4533,ES&S,ExpressVote,25,BMD,11,,VVSG 1.0 (2005),,,
4533,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4534,ES&S,ExpressVote,35,BMD,11,,VVSG 1.0 (2005),,,
4534,ES&S,DS200,2,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4534,ES&S,M650,1,,-1,,,,,
4535,ES&S,ExpressVote,27,BMD,11,,VVSG 1.0 (2005),,,
4535,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4536,ES&S,ExpressVote,99,BMD,11,,VVSG 1.0 (2005),,,
4536,ES&S,DS200,43,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4537,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
4537,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
4538,ES&S,ExpressVote,35,BMD,11,,VVSG 1.0 (2005),,,
4538,ES&S,DS200,19,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4539,ES&S,ExpressVote,118,BMD,11,,VVSG 1.0 (2005),,,
4539,ES&S,DS200,31,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4540,ES&S,ExpressVote,76,BMD,11,,VVSG 1.0 (2005),,,
4540,ES&S,DS200,27,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4540,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
4541,ES&S,ExpressVote,79,BMD,11,,VVSG 1.0 (2005),,,
4541,ES&S,DS200,26,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4542,ES&S,ExpressVote,27,BMD,11,,VVSG 1.0 (2005),,,
4542,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4543,ES&S,ExpressVote,266,BMD,11,,VVSG 1.0 (2005),,,
4543,ES&S,DS200,65,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4544,ES&S,ExpressVote,100,BMD,11,,VVSG 1.0 (2005),,,
4544,ES&S,DS200,35,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4545,ES&S,ExpressVote,155,BMD,11,,VVSG 1.0 (2005),,,
4545,ES&S,DS200,32,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4546,ES&S,ExpressVote,662,BMD,11,,VVSG 1.0 (2005),,,
4546,ES&S,DS200,152,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4547,ES&S,ExpressVote,24,BMD,11,,VVSG 1.0 (2005),,,
4547,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4548,ES&S,ExpressVote,94,BMD,11,,VVSG 1.0 (2005),,,
4548,ES&S,DS200,17,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4549,ES&S,ExpressVote,80,BMD,11,,VVSG 1.0 (2005),,,
4549,ES&S,DS200,34,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4550,ES&S,ExpressVote,66,BMD,11,,VVSG 1.0 (2005),,,
4550,ES&S,DS200,33,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4551,ES&S,ExpressVote,260,BMD,11,,VVSG 1.0 (2005),,,
4551,ES&S,DS200,3,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4552,ES&S,ExpressVote,135,BMD,11,,VVSG 1.0 (2005),,,
4552,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
4553,ES&S,ExpressVote,96,BMD,11,,VVSG 1.0 (2005),,,
4553,ES&S,DS200,32,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4554,ES&S,ExpressVote,160,BMD,11,,VVSG 1.0 (2005),,,
4554,ES&S,DS200,45,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4555,ES&S,ExpressVote,30,BMD,11,,VVSG 1.0 (2005),,,
4555,ES&S,DS200,27,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4556,ES&S,ExpressVote,81,BMD,11,,VVSG 1.0 (2005),,,
4556,ES&S,DS200,43,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4557,ES&S,ExpressVote,274,BMD,11,,VVSG 1.0 (2005),,,
4557,ES&S,DS200,60,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4558,ES&S,ExpressVote,39,BMD,11,,VVSG 1.0 (2005),,,
4558,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4559,ES&S,ExpressVote,78,BMD,11,,VVSG 1.0 (2005),,,
4559,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4560,ES&S,ExpressVote,31,BMD,11,,VVSG 1.0 (2005),,,
4560,ES&S,DS200,30,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4561,ES&S,ExpressVote,171,BMD,11,,VVSG 1.0 (2005),,,
4561,ES&S,DS200,36,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4562,ES&S,ExpressVote,45,BMD,11,,VVSG 1.0 (2005),,,
4562,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4563,ES&S,ExpressVote,27,BMD,11,,VVSG 1.0 (2005),,,
4563,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4564,ES&S,ExpressVote,39,BMD,11,,VVSG 1.0 (2005),,,
4564,ES&S,DS200,18,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4565,ES&S,ExpressVote,118,BMD,11,,VVSG 1.0 (2005),,,
4565,ES&S,DS200,28,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4566,ES&S,ExpressVote,191,BMD,11,,VVSG 1.0 (2005),,,
4566,ES&S,DS200,49,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4567,ES&S,ExpressVote,349,BMD,11,,VVSG 1.0 (2005),,,
4567,ES&S,DS200,58,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4568,ES&S,ExpressVote,96,BMD,11,,VVSG 1.0 (2005),,,
4568,ES&S,DS200,29,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4569,ES&S,ExpressVote,37,BMD,11,,VVSG 1.0 (2005),,,
4569,ES&S,DS200,4,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4570,ES&S,ExpressVote,44,BMD,11,,VVSG 1.0 (2005),,,
4570,ES&S,DS200,18,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4571,ES&S,ExpressVote,45,BMD,11,,VVSG 1.0 (2005),,,
4571,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4572,ES&S,ExpressVote,70,BMD,11,,VVSG 1.0 (2005),,,
4572,ES&S,DS200,21,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4573,ES&S,ExpressVote,17,BMD,11,,VVSG 1.0 (2005),,,
4573,ES&S,DS200,16,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4574,ES&S,ExpressVote,36,BMD,11,,VVSG 1.0 (2005),,,
4574,ES&S,DS200,11,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4575,ES&S,ExpressVote,103,BMD,11,,VVSG 1.0 (2005),,,
4575,ES&S,DS200,24,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
4576,ES&S,ExpressVote,101,BMD,11,,VVSG 1.0 (2005),,,
